x,y,min_color_similarity,count,mean_group_size,mutants_count,colors_unique
1,0.01,0.9500000000000001,92,4.380952380952381,19,21
1,0.01,0.9500000000000001,382,6.161290322580645,60,62
1,0.01,0.9500000000000001,5,2.5,0,2
1,0.01,0.9500000000000001,91,6.066666666666666,13,15
1,0.01,0.9500000000000001,208,4.9523809523809526,40,42
1,0.01,0.9500000000000001,5,2.5,0,2
1,0.01,0.9500000000000001,3,1.5,0,2
1,0.01,0.9500000000000001,424,5.435897435897436,76,78
1,0.01,0.9500000000000001,428,7.016393442622951,59,61
1,0.01,0.9500000000000001,45,6.428571428571429,5,7
1,0.01,0.9500000000000001,198,6.827586206896552,27,29
1,0.01,0.9500000000000001,40,5.714285714285714,5,7
1,0.01,0.9500000000000001,132,5.5,22,24
1,0.01,0.9500000000000001,667,6.947916666666667,94,96
1,0.01,0.9500000000000001,40,4.0,8,10
1,0.01,0.9500000000000001,253,5.622222222222222,43,45
1,0.01,0.9500000000000001,25,4.166666666666667,4,6
1,0.01,0.9500000000000001,3,3.0,0,1
1,0.01,0.9500000000000001,22,4.4,3,5
1,0.01,0.9500000000000001,711,7.5638297872340425,92,94
1,0.01,0.9500000000000001,2,1.0,0,2
1,0.01,0.9500000000000001,43,2.6875,14,16
1,0.01,0.9500000000000001,463,7.590163934426229,59,61
1,0.01,0.9500000000000001,184,5.257142857142857,33,35
1,0.01,0.9500000000000001,322,6.44,48,50
1,0.01,0.9500000000000001,296,6.5777777777777775,43,45
1,0.01,0.9500000000000001,102,3.923076923076923,24,26
1,0.01,0.9500000000000001,93,6.2,13,15
1,0.01,0.9500000000000001,290,6.041666666666667,42,48
1,0.01,0.9500000000000001,528,6.211764705882353,83,85
1,0.01,0.9500000000000001,722,6.170940170940171,115,117
1,0.01,0.9500000000000001,52,6.5,6,8
1,0.01,0.9500000000000001,86,4.526315789473684,17,19
1,0.01,0.9500000000000001,294,7.538461538461538,37,39
1,0.01,0.9500000000000001,68,3.7777777777777777,17,18
1,0.01,0.9500000000000001,419,7.224137931034483,56,58
1,0.01,0.9500000000000001,187,7.1923076923076925,24,26
1,0.01,0.9500000000000001,33,4.714285714285714,5,7
1,0.01,0.9500000000000001,4,2.0,0,2
1,0.01,0.9500000000000001,194,7.185185185185185,25,27
1,0.01,0.9500000000000001,701,6.740384615384615,102,104
1,0.01,0.9500000000000001,57,5.7,8,10
1,0.01,0.9500000000000001,593,6.376344086021505,91,93
1,0.01,0.9500000000000001,223,10.619047619047619,19,21
1,0.01,0.9500000000000001,273,6.658536585365853,39,41
1,0.01,0.9500000000000001,400,6.896551724137931,55,58
1,0.01,0.9500000000000001,44,3.6666666666666665,10,12
1,0.01,0.9500000000000001,400,6.25,62,64
1,0.01,0.9500000000000001,805,6.880341880341881,115,117
1,0.01,0.9500000000000001,395,6.9298245614035086,55,57
1,0.01,0.9500000000000001,166,5.928571428571429,26,28
1,0.01,0.9500000000000001,133,4.925925925925926,25,27
1,0.01,0.9500000000000001,317,7.5476190476190474,40,42
1,0.01,0.9500000000000001,31,3.875,6,8
1,0.01,0.9500000000000001,492,8.631578947368421,55,57
1,0.01,0.9500000000000001,244,5.809523809523809,40,42
1,0.01,0.9500000000000001,272,7.555555555555555,34,36
1,0.01,0.9500000000000001,2,2.0,0,1
1,0.01,0.9500000000000001,268,7.882352941176471,32,34
1,0.01,0.9500000000000001,275,6.875,38,40
1,0.01,0.9500000000000001,1136,6.802395209580839,166,167
1,0.01,0.9500000000000001,402,6.184615384615385,63,65
1,0.01,0.9500000000000001,397,7.218181818181818,53,55
1,0.01,0.9500000000000001,6,2.0,1,3
1,0.01,0.9500000000000001,399,6.540983606557377,59,61
1,0.01,0.9500000000000001,1000,6.172839506172839,160,162
1,0.01,0.9500000000000001,200,7.142857142857143,26,28
1,0.01,0.9500000000000001,234,6.157894736842105,36,38
1,0.01,0.9500000000000001,255,5.930232558139535,41,43
1,0.01,0.9500000000000001,67,5.583333333333333,10,12
1,0.01,0.9500000000000001,381,8.86046511627907,41,43
1,0.01,0.9500000000000001,219,5.918918918918919,35,37
1,0.01,0.9500000000000001,180,6.923076923076923,24,26
1,0.01,0.9500000000000001,127,7.055555555555555,16,18
1,0.01,0.9500000000000001,75,4.6875,14,16
1,0.01,0.9500000000000001,153,6.12,23,25
1,0.01,0.9500000000000001,244,5.4222222222222225,43,45
1,0.01,0.9500000000000001,119,9.153846153846153,12,13
1,0.01,0.9500000000000001,624,6.568421052631579,93,95
1,0.01,0.9500000000000001,605,7.469135802469136,79,81
1,0.01,0.9500000000000001,352,7.183673469387755,47,49
1,0.01,0.9500000000000001,4,2.0,0,2
1,0.01,0.9500000000000001,2,2.0,0,1
1,0.01,0.9500000000000001,39,5.571428571428571,5,7
1,0.01,0.9500000000000001,132,7.333333333333333,16,18
1,0.01,0.9500000000000001,150,5.769230769230769,24,26
1,0.01,0.9500000000000001,229,6.026315789473684,36,38
1,0.01,0.9500000000000001,197,6.15625,30,32
1,0.01,0.9500000000000001,122,6.1,18,20
1,0.01,0.9500000000000001,584,5.782178217821782,99,101
1,0.01,0.9500000000000001,229,6.735294117647059,32,34
1,0.01,0.9500000000000001,316,5.851851851851852,52,54
1,0.01,0.9500000000000001,884,7.186991869918699,121,123
1,0.01,0.9500000000000001,7,2.3333333333333335,1,3
1,0.01,0.9500000000000001,96,6.857142857142857,12,14
1,0.01,0.9500000000000001,211,7.814814814814815,25,27
1,0.01,0.9500000000000001,3,3.0,0,1
1,0.01,0.9500000000000001,158,4.514285714285714,33,35
1,0.01,0.9500000000000001,416,5.942857142857143,68,70
1,0.01,0.9500000000000001,487,6.581081081081081,72,74
1,0.01,0.9500000000000001,4,2.0,0,2
1,0.01,0.9500000000000001,288,5.647058823529412,49,51
1,0.01,0.9500000000000001,770,6.581196581196581,115,117
1,0.01,0.9500000000000001,159,6.913043478260869,21,23
1,0.01,0.9500000000000001,105,5.526315789473684,17,19
1,0.01,0.9500000000000001,5,2.5,0,2
1,0.01,0.9500000000000001,65,5.416666666666667,10,12
1,0.01,0.9500000000000001,104,8.0,11,13
1,0.01,0.9500000000000001,57,4.384615384615385,11,13
1,0.01,0.9500000000000001,62,6.888888888888889,7,9
1,0.01,0.9500000000000001,342,5.104477611940299,64,67
1,0.01,0.9500000000000001,97,5.388888888888889,16,18
1,0.01,0.9500000000000001,3,1.5,0,2
1,0.01,0.9500000000000001,100,5.882352941176471,15,17
1,0.01,0.9500000000000001,36,4.0,7,9
1,0.01,0.9500000000000001,468,6.882352941176471,66,68
1,0.01,0.9500000000000001,62,10.333333333333334,4,6
1,0.01,0.9500000000000001,143,5.296296296296297,25,27
1,0.01,0.9500000000000001,508,6.430379746835443,77,79
1,0.01,0.9500000000000001,273,8.029411764705882,33,34
1,0.01,0.9500000000000001,106,4.818181818181818,20,22
1,0.01,0.9500000000000001,1010,8.015873015873016,124,126
1,0.01,0.9500000000000001,81,5.0625,14,16
1,0.01,0.9500000000000001,170,6.296296296296297,25,27
1,0.01,0.9500000000000001,54,6.0,7,9
1,0.01,0.9500000000000001,46,5.75,6,8
1,0.01,0.9500000000000001,168,7.0,22,24
1,0.01,0.9500000000000001,251,8.366666666666667,28,30
1,0.01,0.9500000000000001,227,6.878787878787879,31,33
1,0.01,0.9500000000000001,33,4.125,6,8
1,0.01,0.9500000000000001,194,5.705882352941177,32,34
1,0.01,0.9500000000000001,363,6.980769230769231,50,52
1,0.01,0.9500000000000001,240,8.88888888888889,25,27
1,0.01,0.9500000000000001,250,5.208333333333333,46,48
1,0.01,0.9500000000000001,91,4.7894736842105265,17,19
1,0.01,0.9500000000000001,410,5.54054054054054,72,74
1,0.01,0.9500000000000001,233,8.03448275862069,27,29
1,0.01,0.9500000000000001,418,6.2388059701492535,65,67
1,0.01,0.9500000000000001,889,6.634328358208955,132,134
1,0.01,0.9500000000000001,98,4.9,18,20
1,0.01,0.9500000000000001,260,6.5,38,40
1,0.01,0.9500000000000001,2,2.0,0,1
1,0.01,0.9500000000000001,446,7.824561403508772,55,57
1,0.01,0.9500000000000001,126,4.666666666666667,25,27
1,0.01,0.9500000000000001,13,3.25,3,4
1,0.01,0.9500000000000001,336,7.148936170212766,45,47
1,0.01,0.9500000000000001,21,5.25,2,4
1,0.01,0.9500000000000001,1342,6.676616915422885,200,201
1,0.01,0.9500000000000001,21,5.25,2,4
1,0.01,0.9500000000000001,37,5.285714285714286,5,7
1,0.01,0.9500000000000001,110,5.238095238095238,19,21
1,0.01,0.9500000000000001,2,2.0,0,1
1,0.01,0.9500000000000001,539,6.910256410256411,76,78
1,0.01,0.9500000000000001,147,7.35,18,20
1,0.01,0.9500000000000001,559,5.704081632653061,96,98
1,0.01,0.9500000000000001,440,6.111111111111111,70,72
1,0.01,0.9500000000000001,103,5.421052631578948,17,19
1,0.01,0.9500000000000001,57,4.071428571428571,12,14
1,0.01,0.9500000000000001,315,5.833333333333333,52,54
1,0.01,0.9500000000000001,3,1.5,0,2
1,0.01,0.9500000000000001,381,7.055555555555555,52,54
1,0.01,0.9500000000000001,529,6.530864197530864,79,81
1,0.01,0.9500000000000001,104,4.16,23,25
1,0.01,0.9500000000000001,245,5.326086956521739,44,46
1,0.01,0.9500000000000001,234,6.324324324324325,34,37
1,0.01,0.9500000000000001,6,3.0,0,2
1,0.01,0.9500000000000001,519,6.407407407407407,79,81
1,0.01,0.9500000000000001,2,1.0,1,2
1,0.01,0.9500000000000001,264,5.866666666666666,43,45
1,0.01,0.9500000000000001,107,8.916666666666666,11,12
1,0.01,0.9500000000000001,88,6.285714285714286,12,14
1,0.01,0.9500000000000001,317,9.90625,30,32
1,0.01,0.9500000000000001,620,6.595744680851064,92,94
1,0.01,0.9500000000000001,411,7.611111111111111,52,54
1,0.01,0.9500000000000001,381,6.0476190476190474,61,63
1,0.01,0.9500000000000001,160,7.2727272727272725,20,22
1,0.01,0.9500000000000001,3,3.0,0,1
1,0.01,0.9500000000000001,416,7.428571428571429,54,56
1,0.01,0.9500000000000001,976,6.594594594594595,147,148
1,0.01,0.9500000000000001,189,5.7272727272727275,31,33
1,0.01,0.9500000000000001,16,2.6666666666666665,4,6
1,0.01,0.9500000000000001,77,7.7,8,10
1,0.01,0.9500000000000001,353,8.404761904761905,40,42
1,0.01,0.9500000000000001,2,1.0,0,2
1,0.01,0.9500000000000001,361,6.333333333333333,55,57
1,0.01,0.9500000000000001,4,2.0,0,2
1,0.01,0.9500000000000001,186,5.8125,30,32
1,0.01,0.9500000000000001,263,7.108108108108108,35,37
1,0.01,0.9500000000000001,683,6.504761904761905,102,105
1,0.01,0.9500000000000001,25,3.125,6,8
1,0.01,0.9500000000000001,104,6.933333333333334,14,15
1,0.01,0.9500000000000001,4,1.3333333333333333,1,3
1,0.01,0.9500000000000001,380,6.229508196721311,59,61
1,0.01,0.9500000000000001,148,4.933333333333334,28,30
1,0.01,0.9500000000000001,180,5.454545454545454,31,33
1,0.01,0.9500000000000001,749,6.5701754385964914,113,114
1,0.01,0.9500000000000001,197,6.793103448275862,27,29
1,0.01,0.9500000000000001,282,5.529411764705882,49,51
1,0.01,0.9500000000000001,977,7.291044776119403,132,134
1,0.01,0.9500000000000001,163,4.794117647058823,32,34
1,0.01,0.9500000000000001,33,3.3,8,10
1,0.01,0.9500000000000001,5,2.5,0,2
1,0.01,0.9500000000000001,936,6.410958904109589,145,146
1,0.01,0.9500000000000001,6,3.0,0,2
1,0.01,0.9500000000000001,106,6.235294117647059,15,17
1,0.01,0.9500000000000001,336,6.109090909090909,53,55
1,0.01,0.9500000000000001,20,2.857142857142857,5,7
1,0.01,0.9500000000000001,141,5.875,22,24
1,0.01,0.9500000000000001,877,6.746153846153846,128,130
1,0.01,0.9500000000000001,235,5.222222222222222,43,45
1,0.01,0.9500000000000001,97,6.0625,14,16
1,0.01,0.9500000000000001,61,6.1,8,10
1,0.01,0.9500000000000001,180,6.206896551724138,28,29
1,0.01,0.9500000000000001,15,5.0,2,3
1,0.01,0.9500000000000001,747,7.396039603960396,99,101
1,0.01,0.9500000000000001,264,6.6,38,40
1,0.01,0.9500000000000001,18,4.5,2,4
1,0.01,0.9500000000000001,259,6.815789473684211,36,38
1,0.01,0.9500000000000001,272,5.913043478260869,45,46
1,0.01,0.9500000000000001,20,5.0,2,4
1,0.01,0.9500000000000001,5,2.5,0,2
1,0.01,0.9500000000000001,44,7.333333333333333,4,6
1,0.01,0.9500000000000001,564,6.266666666666667,88,90
1,0.01,0.9500000000000001,411,7.339285714285714,54,56
1,0.01,0.9500000000000001,212,7.310344827586207,27,29
1,0.01,0.9500000000000001,455,6.232876712328767,71,73
1,0.01,0.9500000000000001,876,7.891891891891892,109,111
1,0.01,0.9500000000000001,48,8.0,4,6
1,0.01,0.9500000000000001,95,5.588235294117647,15,17
1,0.01,0.9500000000000001,5,2.5,0,2
1,0.01,0.9500000000000001,219,7.064516129032258,29,31
1,0.01,0.9500000000000001,61,6.777777777777778,7,9
1,0.01,0.9500000000000001,163,4.9393939393939394,32,33
1,0.01,0.9500000000000001,95,7.3076923076923075,11,13
1,0.01,0.9500000000000001,8,4.0,0,2
1,0.01,0.9500000000000001,12,3.0,2,4
1,0.01,0.9500000000000001,818,6.492063492063492,124,126
1,0.01,0.9500000000000001,274,6.523809523809524,40,42
1,0.01,0.9500000000000001,200,6.666666666666667,28,30
1,0.01,0.9500000000000001,272,6.325581395348837,41,43
1,0.01,0.9500000000000001,199,5.685714285714286,33,35
1,0.01,0.9500000000000001,2,2.0,0,1
1,0.01,0.9500000000000001,211,6.205882352941177,32,34
1,0.01,0.9500000000000001,83,9.222222222222221,7,9
1,0.01,0.9500000000000001,131,6.238095238095238,19,21
1,0.01,0.9500000000000001,275,7.638888888888889,35,36
1,0.01,0.9500000000000001,80,5.0,14,16
1,0.01,0.9500000000000001,476,5.734939759036145,81,83
1,0.01,0.9500000000000001,345,6.160714285714286,54,56
1,0.01,0.9500000000000001,499,6.3164556962025316,77,79
1,0.01,0.9500000000000001,503,7.984126984126984,61,63
1,0.01,0.9500000000000001,77,4.052631578947368,17,19
1,0.01,0.9500000000000001,62,3.6470588235294117,15,17
1,0.01,0.9500000000000001,247,6.175,38,40
1,0.01,0.9500000000000001,232,9.28,23,25
1,0.01,0.9500000000000001,326,6.037037037037037,52,54
1,0.01,0.9500000000000001,338,7.8604651162790695,41,43
1,0.01,0.9500000000000001,7,3.5,0,2
1,0.01,0.9500000000000001,90,6.923076923076923,11,13
1,0.01,0.9500000000000001,571,6.206521739130435,90,92
1,0.01,0.9500000000000001,4,2.0,0,2
1,0.01,0.9500000000000001,226,5.136363636363637,42,44
1,0.01,0.9500000000000001,43,5.375,6,8
1,0.01,0.9500000000000001,374,6.8,53,55
1,0.01,0.9500000000000001,155,6.2,23,25
1,0.01,0.9500000000000001,711,6.405405405405405,109,111
1,0.01,0.9500000000000001,410,7.321428571428571,54,56
1,0.01,0.9500000000000001,50,6.25,6,8
1,0.01,0.9500000000000001,536,5.306930693069307,99,101
1,0.01,0.9500000000000001,105,5.833333333333333,16,18
1,0.01,0.9500000000000001,560,7.368421052631579,74,76
1,0.01,0.9500000000000001,575,7.012195121951219,80,82
1,0.01,0.9500000000000001,1279,6.395,198,200
1,0.01,0.9500000000000001,95,7.916666666666667,10,12
1,0.01,0.9500000000000001,2,2.0,0,1
1,0.01,0.9500000000000001,4,2.0,0,2
1,0.01,0.9500000000000001,283,5.66,48,50
1,0.01,0.9500000000000001,296,5.803921568627451,40,51
1,0.01,0.9500000000000001,38,3.8,8,10
1,0.01,0.9500000000000001,125,4.032258064516129,29,31
1,0.01,0.9500000000000001,85,4.25,18,20
1,0.01,0.9500000000000001,57,4.071428571428571,12,14
1,0.01,0.9500000000000001,89,5.933333333333334,13,15
1,0.01,0.9500000000000001,449,5.907894736842105,74,76
1,0.01,0.9500000000000001,431,7.183333333333334,58,60
1,0.01,0.9500000000000001,355,6.016949152542373,57,59
1,0.01,0.9500000000000001,261,5.8,43,45
1,0.01,0.9500000000000001,236,6.742857142857143,33,35
1,0.01,0.9500000000000001,375,6.048387096774194,60,62
1,0.01,0.9500000000000001,13,3.25,2,4
1,0.01,0.9500000000000001,113,4.913043478260869,21,23
1,0.01,0.9500000000000001,154,5.5,26,28
1,0.01,0.9500000000000001,263,6.116279069767442,41,43
1,0.01,0.9500000000000001,97,5.105263157894737,17,19
1,0.01,0.9500000000000001,456,7.862068965517241,56,58
1,0.01,0.9500000000000001,288,7.578947368421052,36,38
1,0.01,0.9500000000000001,188,7.52,23,25
1,0.01,0.9500000000000001,123,6.833333333333333,16,18
1,0.01,0.9500000000000001,2,1.0,0,2
1,0.01,0.9500000000000001,65,6.5,8,10
1,0.01,0.9500000000000001,130,6.190476190476191,19,21
1,0.01,0.9500000000000001,417,5.712328767123288,71,73
1,0.01,0.9500000000000001,177,7.375,22,24
1,0.01,0.9500000000000001,71,6.454545454545454,9,11
1,0.01,0.9500000000000001,386,8.041666666666666,47,48
1,0.01,0.9500000000000001,22,3.142857142857143,5,7
1,0.01,0.9500000000000001,355,6.120689655172414,56,58
1,0.01,0.9500000000000001,52,5.2,8,10
1,0.01,0.9500000000000001,108,5.684210526315789,17,19
1,0.01,0.9500000000000001,235,6.351351351351352,35,37
1,0.01,0.9500000000000001,646,5.872727272727273,108,110
1,0.01,0.9500000000000001,151,6.04,23,25
1,0.01,0.9500000000000001,87,7.909090909090909,9,11
1,0.01,0.9500000000000001,754,5.712121212121212,130,132
1,0.01,0.9500000000000001,287,7.756756756756757,35,37
1,0.01,0.9500000000000001,50,5.0,8,10
1,0.01,0.9500000000000001,1238,6.728260869565218,182,184
1,0.01,0.9500000000000001,87,5.8,13,15
1,0.01,0.9500000000000001,535,7.328767123287672,71,73
1,0.01,0.9500000000000001,373,6.431034482758621,56,58
1,0.01,0.9500000000000001,429,5.958333333333333,70,72
1,0.01,0.9500000000000001,91,8.272727272727273,9,11
1,0.01,0.9500000000000001,131,7.705882352941177,15,17
1,0.01,0.9500000000000001,287,5.74,48,50
1,0.01,0.9500000000000001,382,5.701492537313433,65,67
1,0.01,0.9500000000000001,174,8.285714285714286,20,21
1,0.01,0.9500000000000001,176,7.333333333333333,22,24
1,0.01,0.9500000000000001,2,1.0,0,2
1,0.01,0.9500000000000001,5,2.5,0,2
1,0.01,0.9500000000000001,152,6.909090909090909,20,22
1,0.01,0.9500000000000001,385,6.754385964912281,55,57
1,0.01,0.9500000000000001,337,7.837209302325581,41,43
1,0.01,0.9500000000000001,41,5.857142857142857,5,7
1,0.01,0.9500000000000001,53,4.818181818181818,9,11
1,0.01,0.9500000000000001,1,1.0,0,1
1,0.01,0.9500000000000001,212,6.625,31,32
1,0.01,0.9500000000000001,535,6.22093023255814,85,86
1,0.01,0.9500000000000001,653,5.990825688073395,107,109
1,0.01,0.9500000000000001,769,6.745614035087719,112,114
1,0.01,0.9500000000000001,116,6.105263157894737,17,19
1,0.01,0.9500000000000001,40,8.0,3,5
1,0.01,0.9500000000000001,307,6.9772727272727275,42,44
1,0.01,0.9500000000000001,885,6.061643835616438,144,146
1,0.01,0.9500000000000001,155,7.75,19,20
1,0.01,0.9500000000000001,393,6.442622950819672,59,61
1,0.01,0.9500000000000001,3,1.5,0,2
1,0.01,0.9500000000000001,5,2.5,0,2
1,0.01,0.9500000000000001,4,2.0,0,2
1,0.01,0.9500000000000001,601,6.908045977011494,85,87
1,0.01,0.9500000000000001,31,4.428571428571429,5,7
1,0.01,0.9500000000000001,317,6.469387755102041,47,49
1,0.01,0.9500000000000001,3,1.5,0,2
1,0.01,0.9500000000000001,5,2.5,0,2
1,0.01,0.9500000000000001,254,11.545454545454545,20,22
1,0.01,0.9500000000000001,627,6.53125,94,96
1,0.01,0.9500000000000001,652,6.721649484536083,95,97
1,0.01,0.9500000000000001,98,6.533333333333333,13,15
1,0.01,0.9500000000000001,218,6.055555555555555,33,36
1,0.01,0.9500000000000001,234,6.685714285714286,33,35
1,0.01,0.9500000000000001,496,8.266666666666667,59,60
1,0.01,0.9500000000000001,157,5.413793103448276,27,29
1,0.01,0.9500000000000001,273,5.934782608695652,44,46
1,0.01,0.9500000000000001,6,3.0,0,2
1,0.01,0.9500000000000001,6,3.0,0,2
1,0.01,0.9500000000000001,26,6.5,2,4
1,0.01,0.9500000000000001,200,7.142857142857143,26,28
1,0.01,0.9500000000000001,28,5.6,3,5
1,0.01,0.9500000000000001,166,5.533333333333333,28,30
1,0.01,0.9500000000000001,570,6.4772727272727275,87,88
1,0.01,0.9500000000000001,47,7.833333333333333,4,6
1,0.01,0.9500000000000001,19,3.8,3,5
1,0.01,0.9500000000000001,678,7.533333333333333,88,90
1,0.01,0.9500000000000001,316,6.32,48,50
1,0.01,0.9500000000000001,488,7.072463768115942,67,69
1,0.01,0.9500000000000001,154,6.695652173913044,21,23
1,0.01,0.9500000000000001,3,1.5,0,2
1,0.01,0.9500000000000001,428,6.294117647058823,66,68
1,0.01,0.9500000000000001,241,6.342105263157895,36,38
1,0.01,0.9500000000000001,103,5.722222222222222,16,18
1,0.01,0.9500000000000001,245,6.125,38,40
1,0.01,0.9500000000000001,3,1.5,0,2
1,0.01,0.9500000000000001,759,6.543103448275862,115,116
1,0.01,0.9500000000000001,302,7.743589743589744,37,39
1,0.01,0.9500000000000001,503,6.532467532467533,75,77
1,0.01,0.9500000000000001,144,7.578947368421052,17,19
1,0.01,0.9500000000000001,53,5.3,8,10
1,0.01,0.9500000000000001,84,8.4,8,10
1,0.01,0.9500000000000001,63,7.0,7,9
1,0.01,0.9500000000000001,492,5.927710843373494,81,83
1,0.01,0.9500000000000001,352,5.966101694915254,57,59
1,0.01,0.9500000000000001,67,3.9411764705882355,15,17
1,0.01,0.9500000000000001,190,5.588235294117647,33,34
1,0.01,0.9500000000000001,148,6.434782608695652,21,23
1,0.01,0.9500000000000001,536,6.457831325301205,82,83
1,0.01,0.9500000000000001,83,4.611111111111111,16,18
1,0.01,0.9500000000000001,612,6.876404494382022,87,89
1,0.01,0.9500000000000001,204,6.580645161290323,29,31
1,0.01,0.9500000000000001,4,2.0,0,2
1,0.01,0.9500000000000001,5,2.5,0,2
1,0.01,0.9500000000000001,210,5.833333333333333,34,36
1,0.01,0.9500000000000001,69,3.8333333333333335,16,18
1,0.01,0.9500000000000001,882,6.0,146,147
1,0.01,0.9500000000000001,55,5.5,8,10
1,0.01,0.9500000000000001,904,7.007751937984496,125,129
1,0.01,0.9500000000000001,4,2.0,0,2
1,0.01,0.9500000000000001,27,5.4,3,5
1,0.01,0.9500000000000001,5,5.0,0,1
1,0.01,0.9500000000000001,101,6.3125,14,16
1,0.01,0.9500000000000001,91,10.11111111111111,7,9
1,0.01,0.9500000000000001,767,5.723880597014926,132,134
1,0.01,0.9500000000000001,2,2.0,0,1
1,0.01,0.9500000000000001,285,6.333333333333333,44,45
1,0.01,0.9500000000000001,159,6.36,23,25
1,0.01,0.9500000000000001,31,5.166666666666667,4,6
1,0.01,0.9500000000000001,156,7.8,18,20
1,0.01,0.9500000000000001,322,8.05,38,40
1,0.01,0.9500000000000001,25,8.333333333333334,1,3
1,0.01,0.9500000000000001,4,1.3333333333333333,1,3
1,0.01,0.9500000000000001,1536,6.295081967213115,242,244
1,0.01,0.9500000000000001,298,7.095238095238095,40,42
1,0.01,0.9500000000000001,101,6.3125,14,16
1,0.01,0.9500000000000001,263,6.921052631578948,36,38
1,0.01,0.9500000000000001,7,2.3333333333333335,1,3
1,0.01,0.9500000000000001,268,6.7,38,40
1,0.01,0.9500000000000001,186,6.642857142857143,26,28
1,0.01,0.9500000000000001,337,6.127272727272727,53,55
1,0.01,0.9500000000000001,30,10.0,1,3
1,0.01,0.9500000000000001,129,6.45,18,20
1,0.01,0.9500000000000001,11,2.2,3,5
1,0.01,0.9500000000000001,867,8.257142857142858,103,105
1,0.01,0.9500000000000001,42,3.230769230769231,11,13
1,0.01,0.9500000000000001,138,9.857142857142858,12,14
1,0.01,0.9500000000000001,79,7.9,8,10
1,0.01,0.9500000000000001,87,6.214285714285714,12,14
1,0.01,0.9500000000000001,31,3.4444444444444446,7,9
1,0.01,0.9500000000000001,268,7.444444444444445,34,36
1,0.01,0.9500000000000001,215,6.142857142857143,33,35
1,0.01,0.9500000000000001,286,7.333333333333333,37,39
1,0.01,0.9500000000000001,210,7.777777777777778,25,27
1,0.01,0.9500000000000001,195,7.222222222222222,25,27
1,0.01,0.9500000000000001,468,7.932203389830509,57,59
1,0.01,0.9500000000000001,194,6.466666666666667,28,30
1,0.01,0.9500000000000001,749,6.241666666666666,118,120
1,0.01,0.9500000000000001,244,6.256410256410256,37,39
1,0.01,0.9500000000000001,82,7.454545454545454,9,11
1,0.01,0.9500000000000001,191,4.897435897435898,37,39
1,0.01,0.9500000000000001,133,4.290322580645161,24,31
1,0.01,0.9500000000000001,79,4.9375,14,16
1,0.01,0.9500000000000001,142,7.888888888888889,16,18
1,0.01,0.9500000000000001,238,7.212121212121212,31,33
1,0.01,0.9500000000000001,25,6.25,2,4
1,0.01,0.9500000000000001,3,1.5,0,2
1,0.01,0.9500000000000001,954,6.625,142,144
1,0.01,0.9500000000000001,1,1.0,0,1
1,0.01,0.9500000000000001,365,6.293103448275862,57,58
1,0.01,0.9500000000000001,62,4.769230769230769,11,13
1,0.01,0.9500000000000001,244,5.951219512195122,39,41
1,0.01,0.9500000000000001,116,6.444444444444445,16,18
1,0.01,0.9500000000000001,686,6.7254901960784315,100,102
1,0.01,0.9500000000000001,28,4.666666666666667,4,6
1,0.01,0.9500000000000001,513,7.125,70,72
1,0.01,0.9500000000000001,144,6.260869565217392,21,23
1,0.01,0.9500000000000001,140,5.833333333333333,22,24
1,0.01,0.9500000000000001,85,6.538461538461538,11,13
1,0.01,0.9500000000000001,3,1.5,0,2
1,0.01,0.9500000000000001,132,6.0,20,22
1,0.01,0.9500000000000001,534,7.52112676056338,69,71
1,0.01,0.9500000000000001,1198,6.175257731958763,192,194
1,0.01,0.9500000000000001,63,4.2,13,15
1,0.01,0.9500000000000001,827,7.383928571428571,110,112
1,0.01,0.9500000000000001,250,4.385964912280702,55,57
1,0.01,0.9500000000000001,3,1.5,0,2
1,0.01,0.9500000000000001,196,5.6,33,35
1,0.01,0.9500000000000001,387,5.953846153846154,63,65
1,0.01,0.9500000000000001,165,7.173913043478261,22,23
1,0.01,0.9500000000000001,391,6.859649122807017,55,57
1,0.01,0.9500000000000001,484,6.1265822784810124,77,79
1,0.01,0.9500000000000001,7,3.5,0,2
1,0.01,0.9500000000000001,132,5.739130434782608,21,23
1,0.01,0.9500000000000001,243,5.926829268292683,39,41
1,0.01,0.9500000000000001,200,4.651162790697675,41,43
1,0.01,0.9500000000000001,781,6.298387096774194,122,124
1,0.01,0.9500000000000001,59,6.555555555555555,7,9
1,0.01,0.9500000000000001,1114,6.329545454545454,174,176
1,0.01,0.9500000000000001,2,2.0,0,1
1,0.01,0.9500000000000001,120,6.666666666666667,16,18
1,0.01,0.9500000000000001,584,6.9523809523809526,83,84
1,0.01,0.9500000000000001,4,2.0,0,2
1,0.01,0.9500000000000001,53,6.625,6,8
1,0.01,0.9500000000000001,103,6.4375,14,16
1,0.01,0.9500000000000001,24,4.8,3,5
1,0.01,0.9500000000000001,694,6.871287128712871,99,101
1,0.01,0.9500000000000001,15,7.5,0,2
1,0.01,0.9500000000000001,161,8.05,18,20
1,0.01,0.9500000000000001,31,6.2,3,5
1,0.01,0.9500000000000001,72,5.142857142857143,12,14
1,0.01,0.9500000000000001,569,6.540229885057471,85,87
1,0.01,0.9500000000000001,135,8.4375,14,16
1,0.01,0.9500000000000001,246,6.15,38,40
1,0.01,0.9500000000000001,161,6.708333333333333,22,24
1,0.01,0.9500000000000001,69,9.857142857142858,5,7
1,0.01,0.9500000000000001,4,1.3333333333333333,1,3
